user,service,value,startDate,id,contextvalue,contextname,type
ymETMF4M4,decaffeinated,1.0,1558428661847,111,1,dayofweek,INTERACTION
iia5SP5,chocolate_milk,1.0,1558429356014,112,supervisor,role,INTERACTION
iia5SP5,chocolate_milk,1.0,1558429356014,112,t1,shift,INTERACTION
iia5SP5,chocolate_milk,1.0,1558429356014,112,1,dayofweek,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558429494406,113,associated teacher,role,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558429494406,113,t1,shift,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558429494406,113,1,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431618985,114,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431618985,114,t1,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431618985,114,1,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431660118,115,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431660118,115,t1,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558431660118,115,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558436939791,116,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558436939791,116,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558436939791,116,1,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558436965418,117,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558436965418,117,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558436965418,117,1,dayofweek,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558438767539,118,supervisor,role,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558438767539,118,t1,shift,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558438767539,118,1,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558441760042,119,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558441760042,119,t2,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558441760042,119,1,dayofweek,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558446218361,120,associated teacher,role,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558446218361,120,t2,shift,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558446218361,120,1,dayofweek,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558456551384,121,doctoral student,role,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558456551384,121,t2,shift,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558456551384,121,1,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1558506950912,122,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1558506950912,122,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1558506950912,122,2,dayofweek,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558507804108,123,doctoral student,role,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558507804108,123,t1,shift,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558507804108,123,2,dayofweek,INTERACTION
Vhpk5shpkk,expresso,1.0,1558510025788,124,associated teacher,role,INTERACTION
Vhpk5shpkk,expresso,1.0,1558510025788,124,t1,shift,INTERACTION
Vhpk5shpkk,expresso,1.0,1558510025788,124,2,dayofweek,INTERACTION
ymETMF4M4,capuccino,1.0,1558510825777,125,doctoral student,role,INTERACTION
ymETMF4M4,capuccino,1.0,1558510825777,125,t1,shift,INTERACTION
ymETMF4M4,capuccino,1.0,1558510825777,125,2,dayofweek,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558512513385,126,doctoral student,role,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558512513385,126,t1,shift,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558512513385,126,2,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558512556523,127,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558512556523,127,t1,shift,INTERACTION
IQtg13hB,expresso,1.0,1558512556523,127,2,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558512921849,128,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558512921849,128,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558512921849,128,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1558513759718,129,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1558513759718,129,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1558513759718,129,2,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558514424104,130,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558514424104,130,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558514424104,130,2,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558514441916,131,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558514441916,131,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558514441916,131,2,dayofweek,INTERACTION
M8TX69h8,milk_coffee,1.0,1558514554979,132,coordinator,role,INTERACTION
M8TX69h8,milk_coffee,1.0,1558514554979,132,t1,shift,INTERACTION
M8TX69h8,milk_coffee,1.0,1558514554979,132,2,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558515092463,133,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558515092463,133,t1,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558515092463,133,2,dayofweek,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558516019492,134,associated teacher,role,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558516019492,134,t1,shift,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558516019492,134,2,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558516751131,135,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558516751131,135,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558516751131,135,2,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558523346725,136,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558523346725,136,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558523346725,136,2,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558523350749,137,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558523350749,137,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558523350749,137,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1558524151567,138,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1558524151567,138,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1558524151567,138,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1558524173995,139,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1558524173995,139,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1558524173995,139,2,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558524702572,140,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558524702572,140,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558524702572,140,2,dayofweek,INTERACTION
qpzNDzybrsi,expresso,1.0,1558526078263,141,administrative,role,INTERACTION
qpzNDzybrsi,expresso,1.0,1558526078263,141,t1,shift,INTERACTION
qpzNDzybrsi,expresso,1.0,1558526078263,141,2,dayofweek,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558526083181,142,supervisor,role,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558526083181,142,t1,shift,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558526083181,142,2,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558527007428,143,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558527007428,143,t2,shift,INTERACTION
IQtg13hB,expresso,1.0,1558527007428,143,2,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558530710848,144,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558530710848,144,t2,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558530710848,144,2,dayofweek,INTERACTION
CCMAqXtVdM,cortado,1.0,1558531458269,145,supervisor,role,INTERACTION
CCMAqXtVdM,cortado,1.0,1558531458269,145,t2,shift,INTERACTION
CCMAqXtVdM,cortado,1.0,1558531458269,145,2,dayofweek,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558531618236,146,doctoral student,role,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558531618236,146,t2,shift,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558531618236,146,2,dayofweek,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558531748013,147,associated teacher,role,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558531748013,147,t2,shift,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558531748013,147,2,dayofweek,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558532124300,148,associated teacher,role,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558532124300,148,t2,shift,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558532124300,148,2,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558534748958,149,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558534748958,149,t2,shift,INTERACTION
IQtg13hB,expresso,1.0,1558534748958,149,2,dayofweek,INTERACTION
OJwzAJ33l,chocolate,1.0,1558534755364,150,doctoral student,role,INTERACTION
OJwzAJ33l,chocolate,1.0,1558534755364,150,t2,shift,INTERACTION
OJwzAJ33l,chocolate,1.0,1558534755364,150,2,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1558592250179,151,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1558592250179,151,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1558592250179,151,3,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558592281125,152,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558592281125,152,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558592281125,152,3,dayofweek,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558596933611,153,supervisor,role,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558596933611,153,t1,shift,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558596933611,153,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597501998,154,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597501998,154,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597501998,154,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597534725,155,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597534725,155,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558597534725,155,3,dayofweek,INTERACTION
ymETMF4M4,capuccino,1.0,1558599326312,156,doctoral student,role,INTERACTION
ymETMF4M4,capuccino,1.0,1558599326312,156,t1,shift,INTERACTION
ymETMF4M4,capuccino,1.0,1558599326312,156,3,dayofweek,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558599503734,157,supervisor,role,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558599503734,157,t1,shift,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558599503734,157,3,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558599580390,158,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558599580390,158,t1,shift,INTERACTION
IQtg13hB,expresso,1.0,1558599580390,158,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1558600142556,159,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1558600142556,159,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1558600142556,159,3,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558601926711,160,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558601926711,160,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558601926711,160,3,dayofweek,INTERACTION
CCMAqXtVdM,cortado,1.0,1558602145795,161,supervisor,role,INTERACTION
CCMAqXtVdM,cortado,1.0,1558602145795,161,t1,shift,INTERACTION
CCMAqXtVdM,cortado,1.0,1558602145795,161,3,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558602897382,162,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558602897382,162,t1,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558602897382,162,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558603369737,163,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558603369737,163,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558603369737,163,3,dayofweek,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558606945240,164,associated teacher,role,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558606945240,164,t1,shift,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558606945240,164,3,dayofweek,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558610407411,165,supervisor,role,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558610407411,165,t1,shift,INTERACTION
jb1CjU1HF,milk_coffee,1.0,1558610407411,165,3,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558612618350,166,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558612618350,166,t1,shift,INTERACTION
IQtg13hB,expresso,1.0,1558612618350,166,3,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558615400276,167,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558615400276,167,t2,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558615400276,167,3,dayofweek,INTERACTION
FmxgvxmU,cortado decaffeinated,1.0,1558618385438,168,doctoral student,role,INTERACTION
FmxgvxmU,cortado decaffeinated,1.0,1558618385438,168,t2,shift,INTERACTION
FmxgvxmU,cortado decaffeinated,1.0,1558618385438,168,3,dayofweek,INTERACTION
ymETMF4M4,capuccino,1.0,1558619701458,169,doctoral student,role,INTERACTION
ymETMF4M4,capuccino,1.0,1558619701458,169,t2,shift,INTERACTION
ymETMF4M4,capuccino,1.0,1558619701458,169,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1558622263128,170,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1558622263128,170,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1558622263128,170,3,dayofweek,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558625353731,171,doctoral student,role,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558625353731,171,t2,shift,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558625353731,171,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558679955765,173,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558679955765,173,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558679955765,173,4,dayofweek,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558681496724,174,doctoral student,role,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558681496724,174,t1,shift,INTERACTION
uhDooz5uD,milk_coffee,1.0,1558681496724,174,4,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558685032322,175,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558685032322,175,t1,shift,INTERACTION
IQtg13hB,expresso,1.0,1558685032322,175,4,dayofweek,INTERACTION
ymETMF4M4,long_coffee,1.0,1558685456303,176,doctoral student,role,INTERACTION
ymETMF4M4,long_coffee,1.0,1558685456303,176,t1,shift,INTERACTION
ymETMF4M4,long_coffee,1.0,1558685456303,176,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1558685554728,177,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1558685554728,177,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1558685554728,177,4,dayofweek,INTERACTION
2qDLEBNv,chocolate,1.0,1558687681138,178,supervisor,role,INTERACTION
2qDLEBNv,chocolate,1.0,1558687681138,178,t1,shift,INTERACTION
2qDLEBNv,chocolate,1.0,1558687681138,178,4,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558688313349,179,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558688313349,179,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558688313349,179,4,dayofweek,INTERACTION
M8TX69h8,milk_coffee,1.0,1558689516719,180,coordinator,role,INTERACTION
M8TX69h8,milk_coffee,1.0,1558689516719,180,t1,shift,INTERACTION
M8TX69h8,milk_coffee,1.0,1558689516719,180,4,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558689528388,181,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558689528388,181,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558689528388,181,4,dayofweek,INTERACTION
FmxgvxmU,decaffeinated,1.0,1558690080997,182,doctoral student,role,INTERACTION
FmxgvxmU,decaffeinated,1.0,1558690080997,182,t1,shift,INTERACTION
FmxgvxmU,decaffeinated,1.0,1558690080997,182,4,dayofweek,INTERACTION
13zpiFiAzJ,expresso,1.0,1558690613680,183,associated teacher,role,INTERACTION
13zpiFiAzJ,expresso,1.0,1558690613680,183,t1,shift,INTERACTION
13zpiFiAzJ,expresso,1.0,1558690613680,183,4,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1558690827568,184,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1558690827568,184,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1558690827568,184,4,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1558692027377,185,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1558692027377,185,t1,shift,INTERACTION
FmxgvxmU,expresso,1.0,1558692027377,185,4,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1558692606395,186,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1558692606395,186,t1,shift,INTERACTION
FmxgvxmU,expresso,1.0,1558692606395,186,4,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1558693607459,187,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1558693607459,187,t1,shift,INTERACTION
FmxgvxmU,expresso,1.0,1558693607459,187,4,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1558694056507,188,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1558694056507,188,t1,shift,INTERACTION
FmxgvxmU,expresso,1.0,1558694056507,188,4,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558694819087,189,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558694819087,189,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558694819087,189,4,dayofweek,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558694881761,190,associated teacher,role,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558694881761,190,t1,shift,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558694881761,190,4,dayofweek,INTERACTION
M8TX69h8,milk_coffee,1.0,1558697768674,191,coordinator,role,INTERACTION
M8TX69h8,milk_coffee,1.0,1558697768674,191,t1,shift,INTERACTION
M8TX69h8,milk_coffee,1.0,1558697768674,191,4,dayofweek,INTERACTION
P5BAwzTfB,hazelnut_cappuccino,1.0,1558698188811,192,associated teacher,role,INTERACTION
P5BAwzTfB,hazelnut_cappuccino,1.0,1558698188811,192,t1,shift,INTERACTION
P5BAwzTfB,hazelnut_cappuccino,1.0,1558698188811,192,4,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558699442271,193,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558699442271,193,t2,shift,INTERACTION
IQtg13hB,expresso,1.0,1558699442271,193,4,dayofweek,INTERACTION
Vhpk5shpkk,expresso,1.0,1558699658188,194,associated teacher,role,INTERACTION
Vhpk5shpkk,expresso,1.0,1558699658188,194,t2,shift,INTERACTION
Vhpk5shpkk,expresso,1.0,1558699658188,194,4,dayofweek,INTERACTION
ymETMF4M4,capuccino,1.0,1558705470406,195,doctoral student,role,INTERACTION
ymETMF4M4,capuccino,1.0,1558705470406,195,t2,shift,INTERACTION
ymETMF4M4,capuccino,1.0,1558705470406,195,4,dayofweek,INTERACTION
jb1CjU1HF,chocolate,1.0,1558708248498,196,supervisor,role,INTERACTION
jb1CjU1HF,chocolate,1.0,1558708248498,196,t2,shift,INTERACTION
jb1CjU1HF,chocolate,1.0,1558708248498,196,4,dayofweek,INTERACTION
2qDLEBNv,long_coffee,1.0,1558708426343,197,supervisor,role,INTERACTION
2qDLEBNv,long_coffee,1.0,1558708426343,197,t2,shift,INTERACTION
2qDLEBNv,long_coffee,1.0,1558708426343,197,4,dayofweek,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558713445157,198,doctoral student,role,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558713445157,198,t2,shift,INTERACTION
ymETMF4M4,long_decaffeinated,1.0,1558713445157,198,4,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558765915714,199,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558765915714,199,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558765915714,199,5,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558858619428,200,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558858619428,200,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558858619428,200,6,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558867116203,201,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558867116203,201,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1558867116203,201,6,dayofweek,INTERACTION
2qDLEBNv,long_coffee,1.0,1558938696028,202,supervisor,role,INTERACTION
2qDLEBNv,long_coffee,1.0,1558938696028,202,t1,shift,INTERACTION
2qDLEBNv,long_coffee,1.0,1558938696028,202,0,dayofweek,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558939094188,203,doctoral student,role,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558939094188,203,t1,shift,INTERACTION
OJwzAJ33l,long_coffee,1.0,1558939094188,203,0,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1558939110173,204,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1558939110173,204,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1558939110173,204,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558939153193,205,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558939153193,205,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558939153193,205,0,dayofweek,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558941104968,206,associated teacher,role,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558941104968,206,t1,shift,INTERACTION
Vhpk5shpkk,decaffeinated,1.0,1558941104968,206,0,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558941984657,207,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558941984657,207,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1558941984657,207,0,dayofweek,INTERACTION
ymETMF4M4,capuccino,1.0,1558942297483,208,doctoral student,role,INTERACTION
ymETMF4M4,capuccino,1.0,1558942297483,208,t1,shift,INTERACTION
ymETMF4M4,capuccino,1.0,1558942297483,208,0,dayofweek,INTERACTION
IQtg13hB,expresso,1.0,1558944708619,209,doctoral student,role,INTERACTION
IQtg13hB,expresso,1.0,1558944708619,209,t1,shift,INTERACTION
IQtg13hB,expresso,1.0,1558944708619,209,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1558946854984,210,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1558946854984,210,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1558946854984,210,0,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558946956607,211,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558946956607,211,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558946956607,211,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558947006795,212,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558947006795,212,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558947006795,212,0,dayofweek,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558947856685,213,associated teacher,role,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558947856685,213,t1,shift,INTERACTION
CkfZksM2rBrL,cortado,1.0,1558947856685,213,0,dayofweek,INTERACTION
CCMAqXtVdM,cortado,1.0,1558947865624,214,supervisor,role,INTERACTION
CCMAqXtVdM,cortado,1.0,1558947865624,214,t1,shift,INTERACTION
CCMAqXtVdM,cortado,1.0,1558947865624,214,0,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558955041494,215,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558955041494,215,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1558955041494,215,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558955047811,216,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558955047811,216,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1558955047811,216,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1558956911817,217,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1558956911817,217,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1558956911817,217,0,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1558957438446,218,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1558957438446,218,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1558957438446,218,0,dayofweek,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558957953555,219,supervisor,role,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558957953555,219,t1,shift,INTERACTION
iia5SP5,hazelnut_cappuccino,1.0,1558957953555,219,0,dayofweek,INTERACTION
