user,service_name,parameter,subservice_name,value,startdate,id,contextvalue,context_name
ggutierrezeizaguirre,signal_monitoring,TDOMONWH1X1,X1AxisSpeed_commanded,1.0,1696315578,2093,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,X1AxisSpeed_commanded,1.0,1696315578,2093,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696321606,2094,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696321606,2094,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696321606,2094,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696321606,2094,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696321606,2094,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696321606,2094,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696321606,2095,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696321606,2095,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696321606,2095,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696321606,2095,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696321606,2095,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696321606,2095,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2096,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2096,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2096,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2096,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2096,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2096,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2097,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2097,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2097,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2097,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2097,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2097,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1696328464,2098,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1696328464,2098,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2099,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2099,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2099,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2099,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2099,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2099,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2100,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2100,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2100,GeneralResearcher,role
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696328464,2100,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696328464,2100,t1,shift
ggutierrezeizaguirre,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696328464,2100,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696399219,2101,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696399219,2101,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696399219,2101,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696399219,2101,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696399219,2101,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696399219,2101,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1696399219,2102,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1696399219,2102,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1696399219,2102,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1696399219,2103,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1696399219,2103,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisSpeed_commanded,1.0,1696399219,2104,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696399219,2105,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696399219,2105,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696399219,2105,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696399219,2105,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696399219,2105,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696399219,2105,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696396209,2106,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696396209,2106,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696396209,2106,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696396209,2106,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696396209,2106,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696396209,2106,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1696396209,2107,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1696396209,2107,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1696396209,2107,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1696396209,2108,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1696396209,2108,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisSpeed_commanded,1.0,1696396209,2109,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696396209,2110,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696396209,2110,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696396209,2110,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696396209,2110,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696396209,2110,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696396209,2110,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696405293,2111,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696405293,2111,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696405293,2111,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696405293,2111,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696405293,2111,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696405293,2111,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696405293,2112,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696405293,2112,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696405293,2112,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696405293,2112,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696405293,2112,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696405293,2112,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2113,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2113,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2113,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2113,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2113,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2113,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2114,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2114,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2114,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2114,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2114,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2114,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2115,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2115,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2115,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2115,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2115,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2115,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2116,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2116,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2116,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2116,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2116,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2116,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2117,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2117,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2117,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2117,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2117,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2117,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1696409190,2118,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1696409190,2118,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2119,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2119,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2119,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2119,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2119,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2119,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2120,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2120,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2120,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2120,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2120,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2120,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2121,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2121,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2121,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2121,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2121,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2121,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2122,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2122,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2122,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696409190,2122,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696409190,2122,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696409190,2122,t1,shift
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2123,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696422680,2123,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696422680,2123,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2123,t1,shift
pruiz,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696422680,2123,t1,shift
pruiz,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696422680,2123,t1,shift
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2124,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696422680,2124,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696422680,2124,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2124,t1,shift
pruiz,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696422680,2124,t1,shift
pruiz,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696422680,2124,t1,shift
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2125,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696422680,2125,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696422680,2125,GrindingResearcher,role
pruiz,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696422680,2125,t1,shift
