,id,username,subservice_name,value,startdate,context_value,context_name
981,2099,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
982,2099,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
983,2099,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
984,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,GeneralResearcher,role
985,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,GeneralResearcher,role
986,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,GeneralResearcher,role
987,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
988,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
989,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,t1,shift
990,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
991,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
992,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
993,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
994,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
995,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
996,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,GrindingResearcher,role
997,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,GrindingResearcher,role
998,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,GrindingResearcher,role
999,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,GrindingResearcher,role
1000,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,t1,shift
1001,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,t1,shift
1002,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,t1,shift
1003,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,t1,shift
1004,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1005,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1006,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1007,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1008,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1009,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,GrindingResearcher,role
1010,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1011,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1012,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1013,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1014,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1015,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,t1,shift
1016,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,GrindingResearcher,role
1017,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,GrindingResearcher,role
1018,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,GrindingResearcher,role
1019,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,GrindingResearcher,role
1020,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,t1,shift
1021,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,t1,shift
1022,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,t1,shift
1023,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,t1,shift
1024,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
1025,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
1026,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,GrindingResearcher,role
1027,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
1028,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
1029,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,t1,shift
1030,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1031,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1032,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1033,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1034,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1035,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1036,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,GrindingResearcher,role
1037,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,GrindingResearcher,role
1038,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,GrindingResearcher,role
1039,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,GrindingResearcher,role
1040,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,t2,shift
1041,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,t2,shift
1042,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,t2,shift
1043,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,t2,shift
1044,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1045,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1046,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1047,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1048,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1049,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,GrindingResearcher,role
1050,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1051,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1052,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1053,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1054,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1055,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,t2,shift
1056,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,GrindingResearcher,role
1057,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,GrindingResearcher,role
1058,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,GrindingResearcher,role
1059,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,GrindingResearcher,role
1060,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,t2,shift
1061,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,t2,shift
1062,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,t2,shift
1063,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,t2,shift
1064,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1065,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1066,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,GrindingResearcher,role
1067,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1068,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1069,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,t2,shift
1070,2111,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1071,2111,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1072,2111,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1073,2111,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1074,2111,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1075,2111,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1076,2112,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1077,2112,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1078,2112,eamilibia,Wheelhead2Power,1.0,1696405293,GeneralResearcher,role
1079,2112,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1080,2112,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1081,2112,eamilibia,Wheelhead2Power,1.0,1696405293,t1,shift
1082,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1083,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1084,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1085,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1086,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1087,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1088,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1089,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1090,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1091,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1092,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1093,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1094,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1095,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1096,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1097,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1098,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1099,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1100,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1101,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1102,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1103,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1104,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1105,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1106,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1107,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1108,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1109,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1110,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1111,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1112,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1113,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1114,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1115,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1116,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1117,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1118,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,GrindingResearcher,role
1119,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1120,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1121,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1122,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1123,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1124,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1125,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,t1,shift
1126,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1127,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1128,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1129,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1130,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1131,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1132,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1133,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1134,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1135,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1136,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1137,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1138,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1139,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1140,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1141,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1142,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1143,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1144,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1145,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1146,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,GrindingResearcher,role
1147,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1148,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1149,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,t1,shift
1150,2123,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1151,2123,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1152,2123,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1153,2123,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1154,2123,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1155,2123,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1156,2124,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1157,2124,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1158,2124,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1159,2124,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1160,2124,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1161,2124,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1162,2125,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1163,2125,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1164,2125,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1165,2125,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1166,2125,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1167,2125,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1168,2126,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1169,2126,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1170,2126,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1171,2126,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1172,2126,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1173,2126,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1174,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1175,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1176,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1177,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1178,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1179,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1180,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1181,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1182,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1183,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1184,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1185,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1186,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1187,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1188,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1189,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1190,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1191,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1192,2128,pruiz,Z1AxisForce,1.0,1696422680,NDTResearcher,role
1193,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1194,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1195,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1196,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1197,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1198,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1199,2128,pruiz,Z1AxisForce,1.0,1696422680,t1,shift
1200,2129,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1201,2129,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1202,2129,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1203,2129,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1204,2129,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1205,2129,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1206,2130,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1207,2130,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1208,2130,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1209,2130,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1210,2130,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1211,2130,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1212,2131,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1213,2131,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1214,2131,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1215,2131,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1216,2131,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1217,2131,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1218,2132,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1219,2132,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1220,2132,pruiz,Wheelhead2Power,1.0,1696422680,NDTResearcher,role
1221,2132,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1222,2132,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1223,2132,pruiz,Wheelhead2Power,1.0,1696422680,t1,shift
1224,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1225,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1226,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1227,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1228,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1229,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1230,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1231,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1232,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1233,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1234,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1235,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1236,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1237,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1238,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1239,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1240,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1241,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,NDTResearcher,role
1242,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1243,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1244,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1245,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1246,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1247,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,t1,shift
1248,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,GrindingResearcher,role
1249,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,GrindingResearcher,role
1250,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,GrindingResearcher,role
1251,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,t1,shift
1252,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,t1,shift
1253,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,t1,shift
1254,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,GrindingResearcher,role
1255,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,GrindingResearcher,role
1256,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,GrindingResearcher,role
1257,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,t1,shift
1258,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,t1,shift
1259,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,t1,shift
1260,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1261,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1262,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1263,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1264,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1265,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1266,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1267,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1268,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1269,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1270,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1271,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,NDTResearcher,role
1272,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1273,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1274,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1275,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,t1,shift
1276,2139,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1277,2139,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1278,2139,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1279,2139,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1280,2139,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1281,2139,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1282,2140,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1283,2140,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1284,2140,pruiz,Wheelhead2Power,1.0,1696499620,NDTResearcher,role
1285,2140,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1286,2140,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1287,2140,pruiz,Wheelhead2Power,1.0,1696499620,t1,shift
1288,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1289,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1290,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1291,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1292,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1293,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1294,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,NDTResearcher,role
1295,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1296,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1297,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1298,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1299,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1300,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1301,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,t1,shift
1302,2142,pruiz,X1AxisForce,1.0,1696499620,NDTResearcher,role
